,score-category,score-value,related-score,tags,attack-object-key
364,Protect,Minimal,True,"['Azure Active Directory', 'Identity', 'MFA']",364
365,Detect,Partial,True,[],365
366,Protect,Partial,True,[],366
367,Detect,Partial,True,[],367
368,Detect,Partial,False,[],368
369,Detect,Partial,False,[],369
370,Protect,Significant,False,[],370
371,Detect,Significant,False,[],371
372,Detect,Partial,False,[],372
373,Protect,Partial,False,[],373
374,Detect,Partial,False,[],374
375,Detect,Partial,False,[],375
376,Protect,Minimal,True,[],376
377,Detect,Minimal,True,[],377
378,Protect,Partial,False,[],378
379,Detect,Partial,False,[],379
380,Protect,Partial,True,[],380
381,Protect,Partial,False,[],381
382,Detect,Partial,False,[],382
383,Protect,Significant,False,[],383
384,Detect,Partial,False,[],384
385,Detect,Minimal,True,[],385
386,Detect,Minimal,True,[],386
387,Detect,Minimal,True,[],387
388,Detect,Minimal,False,[],388
389,Detect,Partial,False,[],389
390,Detect,Partial,False,[],390
391,Detect,Partial,False,[],391
392,Detect,Minimal,True,[],392
393,Detect,Partial,True,[],393
394,Detect,Minimal,False,[],394
395,Protect,Minimal,False,"['Azure Defender', 'Azure Security Center Recommendation', 'Containers']",395
396,Protect,Minimal,False,"['Azure Defender', 'Azure Security Center Recommendation', 'Containers']",396
397,Protect,Partial,False,"['Azure Defender', 'Azure Security Center Recommendation', 'Containers']",397
398,Detect,Partial,False,"['Azure Defender', 'Azure Security Center Recommendation', 'Containers']",398
399,Protect,Partial,True,"['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",399
400,Protect,Minimal,True,"['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",400
401,Detect,Minimal,True,"['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",401
402,Protect,Partial,False,"['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",402
403,Protect,Partial,False,"['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",403
404,Detect,Partial,True,"['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",404
405,Protect,Partial,True,"['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",405
406,Protect,Minimal,False,"['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",406
407,Protect,Partial,True,"['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",407
408,Protect,Minimal,False,"['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",408
409,Detect,Partial,False,"['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",409
410,Detect,Minimal,True,"['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",410
411,Protect,Partial,True,"['Azure Active Directory', 'Credentials', 'Identity', 'Passwords']",411
412,Protect,Minimal,True,['Azure Security Center'],412
413,Detect,Minimal,True,['Azure Security Center'],413
414,Protect,Minimal,True,['Azure Security Center'],414
415,Protect,Minimal,False,['Azure Security Center'],415
416,Detect,Minimal,False,['Azure Security Center'],416
417,Protect,Minimal,True,['Azure Security Center'],417
418,Detect,Minimal,True,['Azure Security Center'],418
419,Protect,Partial,True,['Azure Security Center Recommendation'],419
420,Protect,Significant,False,['Azure Security Center Recommendation'],420
421,Detect,Significant,False,['Azure Security Center Recommendation'],421
422,Protect,Partial,False,['Azure Security Center Recommendation'],422
423,Detect,Partial,False,['Azure Security Center Recommendation'],423
424,Protect,Minimal,True,['Azure Security Center Recommendation'],424
425,Detect,Minimal,True,['Azure Security Center Recommendation'],425
426,Detect,Minimal,True,"['DNS', 'Network']",426
427,Detect,Minimal,True,"['DNS', 'Network']",427
428,Detect,Minimal,True,"['DNS', 'Network']",428
429,Detect,Minimal,False,"['DNS', 'Network']",429
430,Detect,Minimal,True,"['DNS', 'Network']",430
431,Protect,Minimal,False,"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender for Servers']",431
432,Protect,Significant,False,"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender for Servers']",432
433,Protect,Significant,True,"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender for Servers']",433
434,Protect,Minimal,False,"['Azure Defender for SQL', 'Database']",434
435,Protect,Minimal,True,"['Azure Defender for SQL', 'Database']",435
436,Protect,Minimal,True,"['Azure Defender for SQL', 'Database']",436
437,Protect,Partial,False,"['Azure Defender for SQL', 'Database']",437
438,Protect,Minimal,False,"['Azure Defender for SQL', 'Database']",438
439,Protect,Significant,True,"['Azure Active Directory', 'Credentials', 'Identity', 'Passwords']",439
440,Protect,Partial,True,"['Azure Security Center Recommendation', 'Network']",440
441,Protect,Partial,True,"['Azure Security Center Recommendation', 'Network']",441
442,Protect,Partial,False,"['Azure Security Center Recommendation', 'Network']",442
443,Protect,Partial,True,"['Azure Security Center Recommendation', 'Network']",443
444,Protect,Partial,False,"['Azure Security Center Recommendation', 'Network']",444
445,Protect,Partial,False,"['Azure Security Center Recommendation', 'Network']",445
446,Protect,Partial,False,"['Azure Security Center Recommendation', 'Network']",446
447,Protect,Partial,False,"['Azure Security Center Recommendation', 'Network']",447
448,Protect,Significant,False,"['Azure Security Center Recommendation', 'Network']",448
449,Protect,Partial,False,"['Azure Security Center Recommendation', 'Network']",449
450,Protect,Partial,True,"['Azure Security Center Recommendation', 'Network']",450
451,Detect,Partial,True,"['Network', 'DNS']",451
452,Detect,Minimal,True,"['Network', 'DNS']",452
453,Detect,Minimal,False,"['Network', 'DNS']",453
454,Detect,Minimal,False,"['Network', 'DNS']",454
455,Detect,Minimal,False,"['Network', 'DNS']",455
456,Respond,Minimal,True,"['Azure Active Directory', 'Identity']",456
457,Protect,Partial,False,"['Azure Defender', 'Azure Security Center']",457
458,Protect,Partial,False,"['Azure Defender', 'Azure Security Center']",458
459,Protect,Partial,False,"['Azure Defender', 'Azure Security Center']",459
460,Protect,Partial,False,"['Azure Defender', 'Azure Security Center']",460
461,Protect,Partial,False,"['Azure Defender', 'Azure Security Center']",461
462,Protect,Partial,False,"['Azure Defender', 'Azure Security Center']",462
463,Protect,Partial,False,"['Azure Defender', 'Azure Security Center']",463
464,Protect,Partial,False,"['Azure Security Center Recommendation', 'Credentials', 'Passwords']",464
465,Protect,Partial,False,"['Azure Security Center Recommendation', 'Credentials', 'Passwords']",465
466,Protect,Partial,False,"['Azure Security Center Recommendation', 'Credentials', 'Passwords']",466
467,Protect,Minimal,False,"['Azure Security Center Recommendation', 'Credentials', 'Passwords']",467
468,Detect,Partial,False,"['Analytics', 'Network']",468
469,Detect,Partial,True,"['Analytics', 'Network']",469
470,Detect,Minimal,True,"['Analytics', 'Network']",470
471,Detect,Partial,True,"['Analytics', 'Network']",471
472,Detect,Partial,True,"['Analytics', 'Network']",472
473,Detect,Partial,False,"['Analytics', 'Network']",473
474,Detect,Partial,True,"['Analytics', 'Network']",474
475,Detect,Partial,False,"['Analytics', 'Network']",475
476,Detect,Partial,False,"['Analytics', 'Network']",476
477,Detect,Significant,False,"['Analytics', 'Network']",477
478,Detect,Significant,False,"['Analytics', 'Network']",478
479,Detect,Partial,True,"['Analytics', 'Network']",479
480,Detect,Partial,True,"['Analytics', 'Network']",480
481,Detect,Partial,True,"['Analytics', 'Network']",481
482,Detect,Minimal,False,"['Azure Security Center', 'Containers', 'Linux']",482
483,Protect,Minimal,True,"['Azure Security Center', 'Containers', 'Linux']",483
484,Protect,Minimal,False,"['Azure Security Center', 'Containers', 'Linux']",484
485,Protect,Minimal,False,"['Azure Security Center', 'Containers', 'Linux']",485
486,Protect,Minimal,False,"['Azure Security Center', 'Containers', 'Linux']",486
487,Protect,Minimal,True,"['Azure Security Center', 'Containers', 'Linux']",487
488,Protect,Minimal,False,"['Azure Security Center', 'Containers', 'Linux']",488
