,mapping-target,references,metadata-key,mapping-description,key,id,name,comments,tags
0,Azure DDOS Protection Standard,['https://docs.microsoft.com/en-us/azure/ddos-protection/ddos-protection-overview'],0,,0,T1498,Network Denial of Service,,"['Azure Security Center Recommendation', 'Network']"
1,Azure DDOS Protection Standard,['https://docs.microsoft.com/en-us/azure/ddos-protection/ddos-protection-overview'],1,,1,T1499,Endpoint Denial of Service,,"['Azure Security Center Recommendation', 'Network']"
