,score-category,score-value,related-score,tags,attack-object-key
0,Detect,Minimal,False,"['Azure Security Center', 'Containers', 'Linux']",0
1,Protect,Minimal,True,"['Azure Security Center', 'Containers', 'Linux']",1
2,Protect,Minimal,False,"['Azure Security Center', 'Containers', 'Linux']",2
3,Protect,Minimal,False,"['Azure Security Center', 'Containers', 'Linux']",3
4,Protect,Minimal,False,"['Azure Security Center', 'Containers', 'Linux']",4
5,Protect,Minimal,True,"['Azure Security Center', 'Containers', 'Linux']",5
6,Protect,Minimal,False,"['Azure Security Center', 'Containers', 'Linux']",6
