,score-category,score-value,related-score,tags,attack-object-key
0,Protect,Minimal,True,"['Azure Active Directory', 'Identity', 'MFA']",0
1,Protect,Partial,True,"['Azure Active Directory', 'Identity', 'MFA']",1
2,Detect,Minimal,True,"['Azure Active Directory', 'Identity', 'MFA']",2
3,Protect,Minimal,True,"['Azure Active Directory', 'Identity', 'MFA']",3
