,mapping-target,references,metadata-key,mapping-description,key,id,name,comments,tags
0,Managed identities for Azure resources,['https://docs.microsoft.com/en-us/azure/active-directory/managed-identities-azure-resources/overview'],0,,0,T1552,Unsecured Credentials,,"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']"
