,score-category,score-value,related-score,tags,attack-object-key
0,Protect,Partial,False,"['Azure Security Center Recommendation', 'Credentials', 'Passwords']",0
1,Protect,Partial,False,"['Azure Security Center Recommendation', 'Credentials', 'Passwords']",1
2,Protect,Partial,False,"['Azure Security Center Recommendation', 'Credentials', 'Passwords']",2
3,Protect,Minimal,False,"['Azure Security Center Recommendation', 'Credentials', 'Passwords']",3
