,mapping-target,references,metadata-key,mapping-description,key,id,name,comments,tags
0,Azure Defender for Resource Manager,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-resource-manager-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-resourcemanager']",0,,0,T1562,Impair Defenses,,['Azure Defender']
1,Azure Defender for Resource Manager,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-resource-manager-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-resourcemanager']",1,,1,T1580,Cloud Infrastructure Discovery,,['Azure Defender']
2,Azure Defender for Resource Manager,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-resource-manager-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-resourcemanager']",2,,2,T1538,Cloud Service Dashboard,,['Azure Defender']
3,Azure Defender for Resource Manager,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-resource-manager-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-resourcemanager']",3,,3,T1526,Cloud Service Discovery,,['Azure Defender']
4,Azure Defender for Resource Manager,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-resource-manager-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-resourcemanager']",4,,4,T1069,Permission Groups Discovery,,['Azure Defender']
5,Azure Defender for Resource Manager,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-resource-manager-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-resourcemanager']",5,,5,T1087,Account Discovery,,['Azure Defender']
6,Azure Defender for Resource Manager,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-resource-manager-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-resourcemanager']",6,,6,T1555,Credentials from Password Stores,,['Azure Defender']
7,Azure Defender for Resource Manager,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-resource-manager-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-resourcemanager']",7,,7,T1068,Exploitation for Privilege Escalation,,['Azure Defender']
