,mapping-target,references,metadata-key,mapping-description,key,id,name,comments,tags
0,Azure Backup,['https://docs.microsoft.com/en-us/azure/backup/backup-overview'],0,,0,T1485,Data Destruction,,['Azure Security Center Recommendation']
1,Azure Backup,['https://docs.microsoft.com/en-us/azure/backup/backup-overview'],1,,1,T1486,Data Encrypted for Impact,,['Azure Security Center Recommendation']
2,Azure Backup,['https://docs.microsoft.com/en-us/azure/backup/backup-overview'],2,,2,T1491,Defacement,,['Azure Security Center Recommendation']
3,Azure Backup,['https://docs.microsoft.com/en-us/azure/backup/backup-overview'],3,,3,T1561,Disk Wipe,,['Azure Security Center Recommendation']
