,score-category,score-value,related-score,tags,attack-object-key
0,Detect,Minimal,False,"['Azure Defender', 'Azure Security Center Recommendation', 'Credentials']",0
1,Detect,Partial,False,"['Azure Defender', 'Azure Security Center Recommendation', 'Credentials']",1
