,score-category,score-value,related-score,tags,attack-object-key
0,Protect,Minimal,False,"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender for Servers']",0
1,Protect,Significant,False,"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender for Servers']",1
2,Protect,Significant,True,"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender for Servers']",2
