,score-category,score-value,related-score,tags,attack-object-key
0,Protect,Significant,True,"['Azure Active Directory', 'Azure Security Center Recommendation', 'Credentials', 'Identity', 'Passwords', 'MFA']",0
1,Protect,Minimal,True,"['Azure Active Directory', 'Azure Security Center Recommendation', 'Credentials', 'Identity', 'Passwords', 'MFA']",1
