,mapping-target,references,metadata-key,mapping-description,key,id,name,comments,tags
0,Alerts for Azure Cosmos DB,"['https://docs.microsoft.com/en-us/azure/security-center/alerts-reference', 'https://docs.microsoft.com/en-us/azure/security-center/other-threat-protections', 'https://docs.microsoft.com/en-us/azure/cosmos-db/cosmos-db-advanced-threat-protection']",0,,0,T1078,Valid Accounts,,"['Azure Security Center', 'Database']"
1,Alerts for Azure Cosmos DB,"['https://docs.microsoft.com/en-us/azure/security-center/alerts-reference', 'https://docs.microsoft.com/en-us/azure/security-center/other-threat-protections', 'https://docs.microsoft.com/en-us/azure/cosmos-db/cosmos-db-advanced-threat-protection']",1,,1,T1213,Data from Information Repositories,,"['Azure Security Center', 'Database']"
