,mapping-target,references,metadata-key,mapping-description,key,id,name,comments,tags
0,Azure AD Multi-Factor Authentication,['https://docs.microsoft.com/en-us/azure/active-directory/authentication/concept-mfa-howitworks'],0,,0,T1110,Brute Force,,"['Azure Active Directory', 'Azure Security Center Recommendation', 'Credentials', 'Identity', 'Passwords', 'MFA']"
1,Azure AD Multi-Factor Authentication,['https://docs.microsoft.com/en-us/azure/active-directory/authentication/concept-mfa-howitworks'],1,,1,T1078,Valid Accounts,,"['Azure Active Directory', 'Azure Security Center Recommendation', 'Credentials', 'Identity', 'Passwords', 'MFA']"
