,score-category,score-value,related-score,tags,attack-object-key
0,Respond,Significant,False,['Azure Security Center Recommendation'],0
1,Respond,Significant,False,['Azure Security Center Recommendation'],1
2,Respond,Significant,True,['Azure Security Center Recommendation'],2
3,Respond,Significant,True,['Azure Security Center Recommendation'],3
