,score-category,score-value,related-score,tags,attack-object-key
0,Detect,Minimal,True,"['DNS', 'Network']",0
1,Detect,Minimal,True,"['DNS', 'Network']",1
2,Detect,Minimal,True,"['DNS', 'Network']",2
3,Detect,Minimal,False,"['DNS', 'Network']",3
4,Detect,Minimal,True,"['DNS', 'Network']",4
