,mapping-target,references,metadata-key,mapping-description,key,id,name,comments,tags
0,AWS S3,['https://docs.aws.amazon.com/AmazonS3/latest/userguide/Welcome.html'],0,,0,T1485,Data Destruction,,['Storage']
1,AWS S3,['https://docs.aws.amazon.com/AmazonS3/latest/userguide/Welcome.html'],1,,1,T1530,Data from Cloud Storage Object,,['Storage']
