,score-category,score-value,related-score,tags,attack-object-key
147,Protect,Partial,False,['Network'],147
148,Protect,Partial,True,['Network'],148
149,Protect,Minimal,True,['Network'],149
150,Protect,Partial,False,['Network'],150
151,Protect,Partial,True,['Network'],151
152,Protect,Partial,False,['Network'],152
153,Protect,Partial,False,['Network'],153
154,Protect,Minimal,False,['Network'],154
155,Protect,Minimal,True,['Network'],155
156,Protect,Partial,False,['Network'],156
157,Protect,Partial,True,['Network'],157
158,Protect,Minimal,True,['Identity'],158
159,Protect,Significant,True,['Identity'],159
160,Protect,Significant,False,['Network'],160
161,Protect,Significant,False,['Network'],161
162,Protect,Significant,False,['Network'],162
163,Protect,Partial,True,['Network'],163
164,Protect,Partial,True,['Network'],164
165,Protect,Partial,True,['Network'],165
166,Protect,Partial,False,['Network'],166
167,Protect,Minimal,True,['Network'],167
168,Detect,Partial,False,['Metrics'],168
169,Detect,Partial,False,['Metrics'],169
170,Protect,Significant,False,['Metrics'],170
171,Detect,Partial,False,[],171
172,Detect,Minimal,True,[],172
173,Detect,Minimal,True,[],173
174,Detect,Minimal,True,[],174
175,Detect,Minimal,True,[],175
176,Detect,Partial,False,[],176
177,Detect,Minimal,True,[],177
178,Detect,Partial,False,[],178
179,Detect,Partial,False,[],179
180,Detect,Partial,False,[],180
181,Detect,Partial,False,[],181
182,Detect,Partial,False,[],182
183,Detect,Partial,False,[],183
184,Detect,Partial,False,[],184
185,Detect,Minimal,True,[],185
186,Detect,Partial,True,[],186
187,Detect,Minimal,True,[],187
188,Detect,Minimal,False,[],188
189,Protect,Partial,True,"['Identity', 'Credentials']",189
190,Detect,Partial,True,"['Identity', 'Credentials']",190
191,Detect,Minimal,True,"['Identity', 'Credentials']",191
192,Protect,Minimal,True,"['Identity', 'Credentials']",192
193,Protect,Significant,True,"['Identity', 'Credentials']",193
194,Protect,Minimal,False,"['Identity', 'Credentials']",194
195,Protect,Partial,False,['Credentials'],195
196,Protect,Partial,False,['Credentials'],196
197,Protect,Partial,False,['Credentials'],197
198,Protect,Partial,True,['Credentials'],198
199,Protect,Significant,True,['Network'],199
200,Protect,Partial,False,['Network'],200
201,Protect,Partial,True,['Network'],201
202,Protect,Partial,True,['Network'],202
203,Protect,Significant,False,['Network'],203
204,Protect,Minimal,True,['Network'],204
205,Protect,Significant,False,['Network'],205
206,Protect,Partial,False,['Network'],206
207,Protect,Partial,True,['Network'],207
208,Protect,Partial,False,['Network'],208
209,Protect,Partial,True,['Network'],209
210,Protect,Partial,True,['Network'],210
211,Protect,Partial,False,['Network'],211
212,Protect,Partial,False,['Network'],212
213,Protect,Partial,False,['Network'],213
214,Protect,Partial,True,['Network'],214
215,Protect,Significant,False,['Network'],215
216,Protect,Minimal,True,['Network'],216
217,Protect,Partial,False,['Network'],217
218,Protect,Partial,False,['Network'],218
219,Protect,Partial,False,['Network'],219
220,Protect,Partial,True,['Network'],220
221,Protect,Partial,True,"['Identity', 'Credentials']",221
222,Protect,Significant,False,"['Identity', 'Credentials']",222
223,Protect,Partial,True,"['Identity', 'Credentials']",223
224,Protect,Minimal,True,['Credentials'],224
225,Protect,Partial,True,['Credentials'],225
226,Protect,Partial,True,['Credentials'],226
