,mapping-target,references,metadata-key,mapping-description,key,id,name,comments,tags
0,AWS Key Management Service,"['https://aws.amazon.com/kms/', 'https://docs.aws.amazon.com/kms/latest/developerguide/overview.html']",0,,0,T1552,Unsecured Credentials,,['Credentials']
1,AWS Key Management Service,"['https://aws.amazon.com/kms/', 'https://docs.aws.amazon.com/kms/latest/developerguide/overview.html']",1,,1,T1588,Obtain Capabilities,,['Credentials']
