,mapping-target,references,metadata-key,mapping-description,key,id,name,comments,tags
0,AWS Single Sign-On,['https://docs.aws.amazon.com/singlesignon/latest/userguide/what-is.html'],0,,0,T1078,Valid Accounts,,"['Identity', 'Credentials']"
1,AWS Single Sign-On,['https://docs.aws.amazon.com/singlesignon/latest/userguide/what-is.html'],1,,1,T1133,External Remote Services,,"['Identity', 'Credentials']"
2,AWS Single Sign-On,['https://docs.aws.amazon.com/singlesignon/latest/userguide/what-is.html'],2,,2,T1110,Brute Force,,"['Identity', 'Credentials']"
