,score-category,score-value,related-score,tags,attack-object-key
67,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",67
68,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",68
69,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",69
70,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",70
71,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",71
72,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",72
73,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",73
74,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",74
75,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",75
76,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",76
77,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",77
78,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",78
79,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",79
80,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",80
81,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",81
82,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",82
83,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",83
84,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",84
85,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",85
86,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",86
87,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",87
88,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",88
89,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",89
90,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",90
91,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",91
92,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",92
93,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",93
94,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",94
95,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",95
96,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",96
97,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",97
98,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",98
99,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",99
100,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",100
101,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",101
102,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",102
103,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",103
104,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",104
105,Detect,Minimal,False,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",105
