,score-category,score-value,related-score,tags,attack-object-key
0,Protect,Partial,False,"['Multi-Factor Authentication', 'Identity']",0
1,Detect,Significant,False,"['Multi-Factor Authentication', 'Identity']",1
2,Protect,Partial,False,"['Multi-Factor Authentication', 'Identity']",2
