,score-category,score-value,related-score,tags,attack-object-key
0,Protect,Significant,False,"['Network', 'Encryption']",0
1,Protect,Significant,False,"['Network', 'Encryption']",1
2,Protect,Partial,False,"['Network', 'Encryption']",2
3,Protect,Partial,False,"['Network', 'Encryption']",3
4,Protect,Partial,False,"['Network', 'Encryption']",4
5,Protect,Partial,False,"['Network', 'Encryption']",5
