,score-category,score-value,related-score,tags,attack-object-key
0,Protect,Partial,False,"['Identity', 'Patch Management']",0
1,Respond,Partial,False,"['Identity', 'Patch Management']",1
2,Protect,Partial,False,"['Identity', 'Patch Management']",2
3,Protect,Partial,False,"['Identity', 'Patch Management']",3
