,score-category,score-value,related-score,tags,attack-object-key
0,Protect,Significant,False,"['Antivirus', 'Antimalware', 'Malware']",0
1,Protect,Partial,False,"['Antivirus', 'Antimalware', 'Malware']",1
2,Protect,Significant,False,"['Antivirus', 'Antimalware', 'Malware']",2
3,Protect,Significant,False,"['Antivirus', 'Antimalware', 'Malware']",3
4,Protect,Significant,False,"['Antivirus', 'Antimalware', 'Malware']",4
