,mapping-target,references,metadata-key,mapping-description,key,id,name,comments,tags
0,Shielded VM,['https://cloud.google.com/compute/shielded-vm/docs/shielded-vm'],0,,0,T1542,Pre-OS Boot,,['Vulnerability Management']
1,Shielded VM,['https://cloud.google.com/compute/shielded-vm/docs/shielded-vm'],1,,1,T1014,Rootkit,,['Vulnerability Management']
