,score-category,score-value,related-score,tags,attack-object-key
0,Respond,Significant,False,['Storage'],0
1,Protect,Minimal,False,['Storage'],1
2,Protect,Partial,False,['Storage'],2
3,Protect,Partial,False,['Storage'],3
4,Respond,Significant,False,['Storage'],4
5,Respond,Significant,False,['Storage'],5
6,Respond,Significant,False,['Storage'],6
7,Respond,Significant,False,['Storage'],7
8,Respond,Significant,False,['Storage'],8
