,mapping-target,references,metadata-key,mapping-description,key,id,name,comments,tags
0,Access Transparency,['https://cloud.google.com/cloud-provider-access-management/access-transparency/docs/overview'],0,,0,T1199,Trusted Relationship,,"['Auditing', 'Access Management']"
1,Access Transparency,['https://cloud.google.com/cloud-provider-access-management/access-transparency/docs/overview'],1,,1,T1530,Data from Cloud Storage Object,,"['Auditing', 'Access Management']"
