,mapping-target,references,metadata-key,mapping-description,key,id,name,comments,tags
0,ReCAPTCHA Enterprise,['https://cloud.google.com/recaptcha-enterprise'],0,,0,T1078.004,Cloud Accounts,,"['Multi-Factor Authentication', 'Identity']"
1,ReCAPTCHA Enterprise,['https://cloud.google.com/recaptcha-enterprise'],1,,1,T1110.004,Credential Stuffing,,"['Multi-Factor Authentication', 'Identity']"
2,ReCAPTCHA Enterprise,['https://cloud.google.com/recaptcha-enterprise'],2,,2,T1136.003,Cloud Account,,"['Multi-Factor Authentication', 'Identity']"
