,score-category,score-value,related-score,tags,attack-object-key
0,Protect,Significant,False,"['Storage', 'Data Security', 'Encryption', 'Credentials']",0
1,Protect,Significant,False,"['Storage', 'Data Security', 'Encryption', 'Credentials']",1
2,Protect,Partial,False,"['Storage', 'Data Security', 'Encryption', 'Credentials']",2
3,Protect,Partial,False,"['Storage', 'Data Security', 'Encryption', 'Credentials']",3
