,mapping-target,references,metadata-key,mapping-description,key,id,name,comments,tags
0,Cloud Storage,"['https://cloud.google.com/storage/docs/encryption', 'https://cloud.google.com/storage']",0,,0,T1530,Data from Cloud Storage Object,,"['Storage', 'Data Security', 'Encryption', 'Credentials']"
1,Cloud Storage,"['https://cloud.google.com/storage/docs/encryption', 'https://cloud.google.com/storage']",1,,1,T1565.001,Stored Data Manipulation,,"['Storage', 'Data Security', 'Encryption', 'Credentials']"
2,Cloud Storage,"['https://cloud.google.com/storage/docs/encryption', 'https://cloud.google.com/storage']",2,,2,T1588.004,Digital Certificates,,"['Storage', 'Data Security', 'Encryption', 'Credentials']"
3,Cloud Storage,"['https://cloud.google.com/storage/docs/encryption', 'https://cloud.google.com/storage']",3,,3,T1588.003,Code Signing Certificates,,"['Storage', 'Data Security', 'Encryption', 'Credentials']"
